X Y Zeitstempel
-469.924 1208.21 8228.59
-470.576 1217.07 8228.59
-478.258 1244.32 8228.59
-489.87 1282.17 8228.59
-506.614 1333.98 8228.59
-503.574 1333.99 8228.59
-501.086 1335.46 8228.59
-496.649 1331.72 8228.59
-494.098 1333 8228.59
-490.722 1332.05 8228.59
-487.46 1331.38 8228.59
-485.442 1334.11 8228.59
-481.141 1330.55 8228.59
-478.229 1330.81 8228.59
-476.979 1335.7 8228.59
-473.935 1335.59 8228.59
-470.644 1334.77 8228.59
-470.003 1341.48 8228.59
-465.886 1338.29 8228.59
-461.946 1335.55 8228.59
-458.121 1333.1 8228.59
-456.023 1335.67 8228.59
-453.757 1337.76 8228.59
-448.431 1330.79 8228.59
-444.741 1328.6 8228.59
-443.409 1333.46 8228.59
-440.726 1334.28 8228.59
-436.658 1330.89 8228.59
-434.445 1333.12 8228.59
-431.99 1334.25 8228.59
-428.082 1331.24 8228.59
-425.955 1333.76 8228.59
-424.217 1337.53 8228.59
-420.213 1334.14 8228.59
-416.802 1332.59 8228.59
-413.473 1331.27 8228.59
-412.38 1337.17 8228.59
-409.014 1335.72 8228.59
-406.564 1337.25 8228.59
-403.947 1338.24 8228.59
-399.965 1334.67 8228.59
-393.86 1323.91 8228.59
-394.685 1336.44 8228.59
-392.965 1340.46 8228.59
-389.205 1337.52 8228.59
-385.615 1335.12 8228.59
-383.517 1337.87 8228.59
-380.537 1337.55 8228.59
-378.782 1341.55 8228.59
-375.901 1341.58 8228.59
-373.188 1342.21 8228.59
-369.626 1339.76 8228.59
-366.983 1340.62 8228.59
-363.634 1338.87 8228.59
-361.708 1342.37 8228.59
-357.946 1339.05 8228.59
-355.928 1342.23 8228.59
-351.864 1337.68 8228.59
-349.24 1338.57 8228.59
-346.536 1339.14 8228.59
-344.141 1340.92 8228.59
-341.031 1339.91 8228.59
-337.086 1335.56 8228.59
-336.482 1344.47 8228.59
-334.429 1347.69 8228.59
-329.707 1340.1 8228.59
-327.978 1344.64 8228.59
-324.118 1340.43 8228.59
-321.47 1341.2 8228.59
-318.199 1339.35 8228.59
-316.226 1342.96 8228.59
-312.449 1338.39 8228.59
-309.945 1339.74 8228.59
-308.289 1344.8 8228.59
-303.845 1337.68 8228.59
-302.505 1344.19 8228.59
-298.038 1336.8 8228.59
-296.016 1340.33 8228.59
-294.955 1348.3 8228.59
-290.78 1342.05 8228.59
-288.244 1343.3 8228.59
-285.691 1344.48 8228.59
-282.685 1343.52 8228.59
-278.765 1338.15 8228.59
-278.264 1349.23 8228.59
-273.332 1338.82 8228.59
-271.648 1344.26 8228.59
-267.481 1337.39 8228.59
-265.32 1340.5 8228.59
-264.348 1349.73 8228.59
-260.999 1346.88 8228.59
-257.874 1345.13 8228.59
-255.455 1347.05 8228.59
-252.177 1344.43 8228.59
-249.344 1344.13 8228.59
-246.457 1343.52 8228.59
-244.89 1350.16 8228.59
-241.928 1349.17 8228.59
-238.154 1343.56 8228.59
-235.859 1346.25 8228.59
-233.288 1347.39 8228.59
-230.092 1344.9 8228.59
-228.093 1349.42 8228.59
-225.419 1350 8228.59
-222.205 1347.3 8228.59
-219.474 1347.49 8228.59
-216.723 1347.56 8228.59
-213.434 1344.22 8228.59
-211.602 1350.08 8228.59
-209.03 1351.3 8228.59
-206.284 1351.41 8228.59
-203.157 1348.98 8228.59
-200.445 1349.25 8228.59
-197.202 1345.12 8228.59
-194.757 1347.18 8228.59
-191.714 1345.09 8228.59
-189.915 1351.79 8228.59
-186.213 1344.92 8228.59
-183.949 1348.39 8228.59
-181.465 1350.3 8228.59
-178.973 1352.21 8228.59
-176.54 1354.61 8228.59
-173.572 1352.91 8228.59
-170.299 1348.73 8228.59
-167.19 1345.72 8228.59
-164.609 1346.92 8228.59
-162.59 1352.83 8228.59
-159.463 1349.55 8228.59
-157.662 1357.56 8228.59
-154.229 1351.54 8228.59
-151.565 1352.16 8228.59
-149.152 1355.07 8228.59
-146.365 1354.62 8228.59
-143.397 1352.42 8228.59
-140.664 1352.39 8228.59
-138.141 1354.41 8228.59
-135.076 1351.08 8228.59
-132.42 1351.78 8228.59
-129.542 1350.17 8228.59
-127.273 1354.97 8228.59
-123.886 1347.82 8228.59
-122.348 1360.89 8228.59
-118.886 1352.66 8228.59
-116.506 1356.63 8228.59
-113.656 1355.18 8228.59
-111.281 1359.45 8228.59
-108.288 1356.18 8228.59
-105.231 1351.91 8228.59
-102.838 1356.17 8228.59
-100.361 1359.49 8228.59
-97.628 1359.44 8228.59
-94.574 1354.77 8228.59
-91.8604 1354.83 8228.59
-89.233 1356.19 8228.59
-86.7518 1359.92 8228.59
-84.0307 1358.15 8228.59
-81.0275 1353.45 8228.59
-78.6607 1359.41 8228.59
-75.8731 1358.26 8228.59
-73.2382 1359.84 8228.59
-70.4777 1359.11 8228.59
-67.6176 1356.32 8228.59
-64.8466 1355.14 8228.59
-62.3383 1359.57 8228.59
-59.5578 1358.19 8228.59
-56.9922 1361.81 8228.59
-54.1337 1358.42 8228.59
-51.2463 1353.91 8228.59
-48.7713 1360.38 8228.59
-45.8626 1354.79 8228.59
-43.4261 1363.31 8228.59
-40.5156 1357.08 8228.59
-37.9817 1363.47 8228.59
-35.2317 1362.48 8228.59
-32.4412 1359.61 8228.59
-29.9027 1367.74 8228.59
-27.0675 1362.54 8228.59
-24.3469 1362.6 8228.59
-21.534 1356.83 8228.59
-18.8465 1358.43 8228.59
-16.189 1363.09 8228.59
-13.5192 1368.37 8228.59
-10.7437 1362.9 8228.59
-8.03127 1364.41 8228.59
-5.30991 1365.18 8228.59
-2.58104 1363.56 8228.59
0.141581 1364.06 8228.59
2.85753 1360.43 8228.59
5.59074 1364.55 8228.59
8.29966 1361.97 8228.59
11.0322 1363.58 8228.59
13.7075 1358.87 8228.59
16.4463 1360.96 8228.59
19.1953 1363.18 8228.59
21.9864 1367.45 8228.59
24.6071 1361.34 8228.59
27.3415 1362.1 8228.59
29.9663 1362.92 8228.59
29.9721 1249.64 8228.59
11.7953 453.972 8228.59
12.2087 436.329 8228.59
12.8795 429.619 8228.59
13.6434 426.657 8228.59
14.474 426.004 8228.59
14.864 413.17 8228.59
15.4114 405.832 8228.59
16.2541 406.613 8228.59
17.2127 410.076 8228.59
17.7487 403.61 8228.59
18.8444 409.88 8228.59
19.5849 408.218 8228.59
20.2408 404.995 8228.59
21.3057 409.884 8228.59
22.2117 411.463 8228.59
22.7851 406.988 8228.59
23.3842 403.26 8228.59
24.5749 409.639 8228.59
25.5358 411.897 8228.59
26.0907 407.666 8228.59
26.5012 401.501 8228.59
27.5064 404.441 8228.59
28.6326 408.936 8228.59
29.6286 411.372 8228.59
30.2192 408.195 8228.59
31.3753 412.621 8228.59
31.742 406.701 8228.59
33.362 416.729 8228.59
34.6847 422.642 8228.59
35.7013 424.627 8228.59
36.6724 425.987 8228.59
37.117 421.306 8228.59
38.0422 422.164 8228.59
38.8449 421.652 8228.59
40.1495 426.489 8228.59
40.9591 425.973 8228.59
41.6019 423.775 8228.59
41.8623 417.846 8228.59
42.4042 414.901 8228.59
42.7467 410.153 8228.59
43.2739 407.647 8228.59
44.1146 407.808 8228.59
45.5243 413.124 8228.59
45.7637 407.815 8228.59
46.9396 410.89 8228.59
47.6444 409.802 8228.59
47.9266 405.175 8228.59
49.1685 408.678 8228.59
49.8934 407.834 8228.59
51.0932 410.835 8228.59
51.1689 404.842 8228.59
52.3035 407.28 8228.59
53.2541 408.229 8228.59
54.4548 411.034 8228.59
54.6005 405.907 8228.59
56.1127 410.937 8228.59
56.5384 407.976 8228.59
57.2224 406.934 8228.59
58.0789 407.128 8228.59
60.9949 421.548 8228.59
139.343 949.644 8228.59
205.177 1379.13 8228.59
206.411 1368.65 8228.59
211.022 1380.53 8228.59
213.798 1380.23 8228.59
216.592 1380.04 8228.59
218.993 1377.39 8228.59
222.141 1379.42 8228.59
224.915 1379.09 8228.59
226.884 1373.89 8228.59
231.018 1381.76 8228.59
233.734 1381.05 8228.59
236.449 1380.33 8228.59
239.333 1380.6 8228.59
241.549 1377.04 8228.59
243.282 1370.83 8228.59
246.549 1373.29 8228.59
250.921 1381.78 8228.59
253.341 1379.43 8228.59
256.072 1378.8 8228.59
258.12 1374.54 8228.59
262.322 1381.69 8228.59
264.799 1380.33 8228.59
266.888 1376.36 8228.59
271.139 1383.49 8228.59
273.196 1379.39 8228.59
275.999 1379.09 8228.59
278.95 1379.52 8228.59
282.58 1383.24 8228.59
285.215 1382.06 8228.59
287.769 1380.51 8228.59
290.628 1380.43 8228.59
294.814 1386.57 8228.59
296.742 1382.06 8228.59
298.812 1378.29 8228.59
301.27 1376.35 8228.59
307.2 1390.15 8228.59
309.39 1386.91 8228.59
311.582 1383.73 8228.59
315.84 1389.69 8228.59
315.945 1377.42 8228.59
321.429 1388.6 8228.59
321.926 1378.21 8228.59
327.631 1390.1 8228.59
327.688 1378.01 8228.59
332.203 1384.71 8228.59
336.216 1389.21 8228.59
339.405 1390.23 8228.59
341.627 1387.31 8228.59
343.959 1384.86 8228.59
346.632 1383.81 8228.59
349.655 1384.14 8228.59
351.924 1381.5 8228.59
357.465 1391.64 8228.59
359.475 1387.95 8228.59
362.183 1386.99 8228.59
364.856 1385.9 8228.59
368.857 1389.82 8228.59
368.853 1378.7 8228.59
373.899 1386.47 8228.59
378.454 1392.29 8228.59
379.383 1384.78 8228.59
383.029 1387.22 8228.59
385.983 1387.11 8228.59
391.503 1396.6 8228.59
392.065 1387.94 8228.59
395.452 1389.32 8228.59
399.586 1393.27 8228.59
400.476 1385.92 8228.59
405.007 1391.18 8228.59
408.892 1394.15 8228.59
411.019 1391.11 8228.59
413.832 1390.41 8228.59
415.046 1384.37 8228.59
418.423 1385.57 8228.59
422.298 1388.38 8228.59
425.619 1389.33 8228.59
429.94 1393.49 8228.59
431.442 1388.52 8228.59
436.602 1395.29 8228.59
437.866 1389.58 8228.59
442.492 1394.54 8228.59
445.865 1395.5 8228.59
447.942 1392.41 8228.59
451.011 1392.4 8228.59
454.391 1393.34 8228.59
458.673 1397 8228.59
460.696 1393.77 8228.59
461.169 1385.91 8228.59
466.933 1393.94 8228.59
469.156 1391.34 8228.59
473.842 1396.03 8228.59
476.689 1395.25 8228.59
480.714 1397.9 8228.59
481.48 1391.09 8228.59
485.326 1393.2 8228.59
489.306 1395.65 8228.59
492.487 1395.79 8228.59
496.778 1399.04 8228.59
496.795 1390.28 8228.59
501.198 1393.81 8228.59
506.043 1398.51 8228.59
507.273 1393.21 8228.59
510.398 1393.13 8228.59
517.07 1402.67 8228.59
517.978 1396.53 8228.59
519.556 1392.61 8228.59
525.433 1399.82 8228.59
527.675 1397.31 8228.59
530.131 1395.38 8228.59
532.782 1393.97 8228.59
536.08 1394.24 8228.59
540.666 1397.83 8228.59
542.844 1395.18 8228.59
548.772 1402.12 8228.59
550.357 1397.94 8228.59
551.169 1391.84 8228.59
556.861 1398.05 8228.59
559.488 1396.53 8228.59
564.098 1399.94 8228.59
565.436 1395.21 8228.59
568.716 1395.3 8228.59
571.619 1394.45 8228.59
577.666 1401.22 8228.59
581.324 1402.14 8228.59
579.89 1390.83 8228.59
585.759 1397.04 8228.59
589.543 1398.23 8228.59
594.163 1401.37 8228.59
596.151 1398.28 8228.59
600.863 1401.57 8228.59
603.091 1399.05 8228.59
605.958 1398.01 8228.59
609.172 1397.77 8228.59
614.245 1401.76 8228.59
618.403 1403.62 8228.59
621.837 1403.81 8228.59
622.935 1398.74 8228.59
629.737 1406.45 8228.59
630.235 1400.06 8228.59
633.622 1400.11 8228.59
637.555 1401.35 8228.59
642.431 1404.62 8228.59
643.172 1398.85 8228.59
648.166 1402.33 8228.59
650.833 1400.75 8228.59
655.189 1402.78 8228.59
659.848 1405.43 8228.59
664.696 1408.75 8228.59
665.873 1403.97 8228.59
666.255 1397.56 8228.59
672.906 1404.29 8228.59
676.739 1405.08 8228.59
680.496 1405.7 8228.59
684.86 1407.54 8228.59
688.328 1407.52 8228.59
693.756 1411.47 8228.59
694.829 1406.55 8228.59
697.164 1404.21 8228.59
701.557 1406 8228.59
705.847 1407.56 8228.59
710.71 1410.22 8228.59
714.202 1410.14 8228.59
715.57 1405.87 8228.59
721.25 1410.06 8228.59
723.036 1406.61 8228.59
729.457 1412.16 8228.59
732.045 1410.26 8228.59
735.958 1410.9 8228.59
738.86 1409.59 8228.59
741.731 1408.23 8228.59
747.612 1412.54 8228.59
747.085 1404.76 8228.59
754.955 1412.74 8228.59
756.355 1408.59 8228.59
758.186 1405.26 8228.59
763.821 1408.97 8228.59
771.804 1416.93 8228.59
773.672 1413.64 8228.59
777.667 1414.22 8228.59
781.366 1414.25 8228.59
785.25 1414.6 8228.59
791.361 1418.93 8228.59
792.023 1413.47 8228.59
795.917 1413.8 8228.59
803.661 1420.91 8228.59
805.292 1417.18 8228.59
809.608 1418.18 8228.59
812.344 1416.39 8228.59
819.165 1421.7 8228.59
819.848 1416.62 8228.59
822.423 1414.54 8228.59
830.006 1421.05 8228.59
832.715 1419.17 8228.59
836.309 1418.8 8228.59
838.726 1416.43 8228.59
845.227 1420.93 8228.59
845.273 1414.57 8228.59
853.693 1422.2 8228.59
856.95 1421.19 8228.59
862.085 1423.27 8228.59
864.405 1420.69 8228.59
866.719 1418.11 8228.59
875.565 1426.18 8228.59
876.968 1422.09 8228.59
879.707 1420.17 8228.59
884.687 1421.86 8228.59
889.18 1422.75 8228.59
892.484 1421.71 8228.59
895.821 1420.72 8228.59
901.03 1422.67 8228.59
902.125 1418.13 8228.59
908.69 1422.17 8228.59
910.346 1418.51 8228.59
914.7 1419.06 8228.59
924.427 1427.88 8228.59
928.843 1428.44 8228.59
931.318 1426.01 8228.59
934.232 1424.25 8228.59
940.134 1427.03 8228.59
942.188 1423.95 8228.59
947.797 1426.23 8228.59
955.708 1431.92 8228.59
954.146 1423.42 8228.59
960.546 1426.8 8228.59
966.088 1428.86 8228.59
967.886 1425.38 8228.59
974.674 1429.23 8228.59
981.764 1433.47 8228.59
982.428 1428.31 8228.59
986.592 1428.25 8228.59
992.648 1430.9 8228.59
994.562 1427.82 8228.59
998.7 1427.67 8228.59
1005.75 1431.66 8228.59
1005.8 1425.67 8228.59
1013.41 1430.39 8228.59
1017.46 1430.04 8228.59
1021.44 1429.58 8228.59
1022.47 1425 8228.59
1024.11 1421.28 8228.59
1036.87 1432.96 8228.59
1037.82 1428.26 8228.59
1042.44 1428.6 8228.59
1044.44 1425.36 8228.59
1053.81 1432.13 8228.59
1054.95 1427.71 8228.59
1051.55 1417.17 8228.59
1051.42 1411.11 8228.59
1053.75 1408.36 8228.59
1055.1 1404.3 8228.59
1054.66 1397.9 8228.59
1055.41 1393.1 8228.59
1055.47 1387.41 8228.59
1057.06 1383.76 8228.59
1057.96 1379.22 8228.59
1055.79 1370.71 8228.59
1057.34 1367.07 8228.59
1056.08 1359.82 8228.59
1057.22 1355.69 8228.59
1057.15 1350.04 8228.59
1058.37 1346.05 8228.59
1060.36 1343.06 8228.59
1061.87 1339.47 8228.59
1062.87 1335.24 8228.59
1062.03 1328.72 8228.59
1063.66 1325.33 8228.59
1063.01 1319.12 8228.59
1058.6 1308.3 8228.59
1062.67 1307.97 8228.59
1064.69 1305.12 8228.59
1064.84 1300 8228.59
1064.49 1294.3 8228.59
1065.05 1289.71 8228.59
1065.91 1285.75 8228.59
1065.2 1279.68 8228.59
1065.55 1274.91 8228.59
1063.39 1267.18 8228.59
1065.88 1265 8228.59
1064.25 1257.96 8228.59
1065.58 1254.45 8228.59
1066.71 1250.7 8228.59
1068.31 1247.53 8228.59
1069.21 1243.54 8228.59
1069.15 1238.47 8228.59
1065.65 1229.44 8228.59
1066.3 1225.24 8228.59
1070.01 1224.56 8228.59
1069.45 1218.99 8228.59
1068 1212.45 8228.59
1070.75 1210.69 8228.59
1066.81 1201.4 8228.59
1069.5 1199.59 8228.59
1072.6 1198.24 8228.59
1072.95 1193.82 8228.59
1071.48 1187.41 8228.59
1073.55 1184.94 8228.59
1072.97 1179.56 8228.59
1068.66 1170.12 8228.59
1072.81 1169.97 8228.59
1072.86 1165.34 8228.59
1072.22 1159.99 8228.59
1073.81 1157.06 8228.59
1074.11 1152.77 8228.59
1071.8 1145.69 8228.59
1074.3 1143.78 8228.59
1075.9 1140.9 8228.59
1075.81 1136.26 8228.59
1071.32 1126.99 8228.59
1073.78 1125.08 8228.59
1074.99 1121.85 8228.59
1076.14 1118.57 8228.59
1076.94 1114.94 8228.59
1077.47 1111.04 8228.59
1076.76 1105.88 8228.59
1079.75 1104.54 8228.59
1079.5 1100.06 8228.59
1077.31 1093.45 8228.59
1078.52 1090.32 8228.59
1078.89 1086.35 8228.59
1078.1 1081.22 8228.59
1079.02 1077.83 8228.59
1077.14 1071.66 8228.59
1082.52 1072.72 8228.59
1082.97 1068.89 8228.59
1082.16 1063.83 8228.59
1079.59 1057.08 8228.59
1080.71 1053.96 8228.59
1083.98 1052.94 8228.59
1081.1 1045.95 8228.59
1081.02 1041.7 8228.59
1082.51 1038.98 8228.59
1081.96 1034.31 8228.59
1084.98 1033.05 8228.59
1084.68 1028.65 8228.59
1085.19 1025.02 8228.59
1085.18 1020.93 8228.59
1085.81 1017.43 8228.59
1083.31 1011.04 8228.59
1084.05 1007.68 8228.59
1081.61 1001.4 8228.59
1085.99 1001.44 8228.59
1082.1 993.859 8228.59
1084.36 991.95 8228.59
1085.74 989.235 8228.59
1087.2 986.603 8228.59
1086.71 982.21 8228.59
1085.42 977.111 8228.59
1083.83 971.771 8228.59
1086.51 970.271 8228.59
1088.12 967.809 8228.59
1088.37 964.142 8228.59
1086.68 958.783 8228.59
1087.8 955.91 8228.59
1086.27 950.731 8228.59
1088.4 948.766 8228.59
1089.21 945.648 8228.59
1089.01 941.673 8228.59
1088.82 937.875 8228.59
1091.26 936.188 8228.59
1092.66 933.601 8228.59
1088.14 925.99 8228.59
1092.94 926.321 8228.59
1085.09 915.953 8228.59
1088.21 914.87 8228.59
1088.89 911.733 8228.59
1092 910.637 8228.59
1089.54 904.901 8228.59
1091.73 903.043 8228.59
1091.89 899.51 8228.59
1092.72 896.535 8228.59
1094.94 894.707 8228.59
1093.04 889.521 8228.59
1091.27 884.464 8228.59
1090.94 880.596 8228.59
1092.55 878.298 8228.59
1092.5 874.67 8228.59
1088.62 868.006 8228.59
1093.05 867.968 8228.59
1089.73 861.791 8228.59
1091.99 860.038 8228.59
1090.7 855.504 8228.59
1091.77 852.824 8228.59
421.285 327.731 8228.59
274.606 212.746 8228.59
277.604 214.182 8228.59
278.13 213.704 8228.59
276.273 211.401 8228.59
276.794 210.925 8228.59
279.355 211.996 8228.59
265.916 200.962 8228.59
278.502 209.601 8228.59
274.168 205.484 8228.59
278.936 208.188 8228.59
268.967 199.913 8228.59
265.799 196.736 8228.59
267.147 196.909 8228.59
278.423 204.364 8228.59
265.863 194.329 8228.59
261.854 190.598 8228.59
276.538 200.478 8228.59
277.952 200.657 8228.59
273.074 196.308 8228.59
270.518 193.652 8228.59
274.212 195.47 8228.59
273.124 193.873 8228.59
277.797 196.357 8228.59
278.342 195.91 8228.59
277.556 194.529 8228.59
272.921 190.469 8228.59
276.329 192.028 8228.59
273.988 189.591 8228.59
272.873 188.015 8228.59
279.175 191.536 8228.59
278.782 190.45 8228.59
275.39 187.326 8228.59
280.576 190.036 8228.59
267.326 180.284 8228.59
277.493 186.336 8228.59
278.124 185.955 8228.59
277.766 184.914 8228.59
281.834 186.811 8228.59
276.103 182.22 8228.59
276.362 181.6 8228.59
272.487 178.276 8228.59
280.122 182.473 8228.59
267.062 173.207 8228.59
277.436 179.149 8228.59
271.116 174.303 8228.59
276.464 176.962 8228.59
274.393 174.864 8228.59
271.997 172.575 8228.59
280.848 177.405 8228.59
281.89 177.277 8228.59
272.867 170.843 8228.59
278.883 173.836 8228.59
281.725 174.827 8228.59
273.566 169.009 8228.59
272.839 167.807 8228.59
276.691 169.416 8228.59
278.897 170.002 8228.59
273.251 165.813 8228.59
281.859 170.3 8228.59
263.775 158.655 8228.59
287.095 171.902 8228.59
281.21 167.617 8228.59
276.76 164.216 8228.59
274.612 162.201 8228.59
280.431 164.884 8228.59
272.237 159.335 8228.59
282.545 164.612 8228.59
278.008 161.226 8228.59
283.146 163.451 8228.59
279.679 160.706 8228.59
277.666 158.813 8228.59
272.225 154.98 8228.59
273.513 154.991 8228.59
277.415 156.471 8228.59
280.397 157.416 8228.59
275.691 154.051 8228.59
279.33 155.354 8228.59
285.381 157.974 8228.59
285.696 157.404 8228.59
280.639 153.888 8228.59
283.47 154.705 8228.59
281.197 152.736 8228.59
270.395 146.171 8228.59
272.283 146.489 8228.59
273.621 146.506 8228.59
261.834 139.522 8228.59
270.505 143.45 8228.59
272.504 143.814 8228.59
277.937 145.972 8228.59
280.554 146.633 8228.59
273.361 142.179 8228.59
277.807 143.788 8228.59
279.427 143.92 8228.59
276.043 141.48 8228.59
275.991 140.758 8228.59
275.937 140.037 8228.59
280.289 141.543 8228.59
274.595 137.98 8228.59
280.237 140.115 8228.59
276.711 137.662 8228.59
274.789 136.051 8228.59
272.705 134.342 8228.59
276.172 135.365 8228.59
279.644 136.375 8228.59
278.679 135.216 8228.59
276.978 133.708 8228.59
284.343 136.564 8228.59
277.115 132.413 8228.59
272.976 129.766 8228.59
280.523 132.668 8228.59
285.538 134.342 8228.59
275.956 129.162 8228.59
282.672 131.618 8228.59
278.284 128.899 8228.59
277.973 128.082 8228.59
277.49 127.188 8228.59
280.53 127.904 8228.59
277.54 125.873 8228.59
274.145 123.673 8228.59
273.593 122.767 8228.59
279.945 124.947 8228.59
276.994 122.967 8228.59
281.871 124.459 8228.59
269.128 118.191 8228.59
275.149 120.18 8228.59
268.223 116.518 8228.59
279.872 120.915 8228.59
286.2 122.971 8228.59
272.824 116.579 8228.59
274.091 116.474 8228.59
276.223 116.729 8228.59
279.798 117.582 8228.59
282.8 118.18 8228.59
277.726 115.408 8228.59
285.118 117.813 8228.59
270.842 111.282 8228.59
277.775 113.483 8228.59
276.959 112.505 8228.59
279.965 113.075 8228.59
278.566 111.863 8228.59
275.19 109.87 8228.59
280.405 111.304 8228.59
270.095 106.613 8228.59
281.478 110.458 8228.59
286.123 111.622 8228.59
273.992 106.259 8228.59
278.111 107.218 8228.59
275.406 105.545 8228.59
278.011 105.907 8228.59
286.229 108.383 8228.59
293.465 110.454 8228.59
287.011 107.371 8228.59
299.644 111.416 8228.59
286.382 105.834 8228.59
289.996 106.512 8228.59
296.725 108.311 8228.59
315.565 114.475 8228.59
344.309 124.125 8228.59
353.441 126.62 8228.59
366.058 130.316 8228.59
365.198 129.189 8228.59
364.335 128.066 8228.59
365.652 127.709 8228.59
365.729 126.917 8228.59
360.605 124.333 8228.59
365.524 125.213 8228.59
362.223 123.274 8228.59
364.777 123.332 8228.59
366.978 123.26 8228.59
363.37 121.241 8228.59
362.78 120.24 8228.59
365.988 120.493 8228.59
363.436 118.848 8228.59
368.19 119.59 8228.59
369.261 119.123 8228.59
365.451 117.089 8228.59
366.041 116.473 8228.59
366.154 115.704 8228.59
360.48 113.12 8228.59
367.09 114.39 8228.59
362.183 112.068 8228.59
373.638 114.795 8228.59
363.046 110.748 8228.59
368.83 111.708 8228.59
366.529 110.246 8228.59
365.131 109.031 8228.59
366.367 108.604 8228.59
370.3 108.966 8228.59
372.497 108.805 8228.59
366.17 106.164 8228.59
367.343 105.709 8228.59
365.329 104.34 8228.59
364.094 103.202 8228.59
365.322 102.762 8228.59
364.022 101.612 8228.59
361.573 100.151 8228.59
367.076 100.887 8228.59
366.252 99.874 8228.59
366.028 99.0283 8228.59
364.595 97.8598 8228.59
369.199 98.3056 8228.59
369.757 97.664 8228.59
365.961 95.88 8228.59
363.127 94.3632 8228.59
363.254 93.6224 8228.59
371.615 94.9864 8228.59
383.921 97.3155 8228.59
380.962 95.7565 8228.59
375.27 93.5296 8228.59
384.011 94.8942 8228.59
382.379 93.6811 8228.59
382.93 93.0059 8228.59
379.408 91.3487 8228.59
382.325 91.2439 8228.59
381.716 90.2933 8228.59
379.705 89.0174 8228.59
371.115 86.2223 8228.59
365.866 84.2332 8228.59
369.933 84.3922 8228.59
370.101 83.6534 8228.59
368.316 82.4772 8228.59
370.31 82.1477 8228.59
366.689 80.5765 8228.59
365.139 79.472 8228.59
364.625 78.5979 8228.59
370.893 79.1745 8228.59
370.983 78.452 8228.59
365.817 76.5967 8228.59
368.478 76.3863 8228.59
370.283 75.9897 8228.59
367.249 74.6032 8228.59
366.54 73.6973 8228.59
366.563 72.9409 8228.59
366.095 72.0881 8228.59
363.723 70.867 8228.59
373.683 72.0334 8228.59
365.292 69.6598 8228.59
365.246 68.8955 8228.59
366.612 68.3954 8228.59
369.821 68.2302 8228.59
379.671 69.2639 8228.59
391.803 70.6691 8228.59
388.374 69.2503 8228.59
392.697 69.2124 8228.59
393.143 68.4818 8228.59
412.804 71.0577 8228.59
483.115 79.1932 8228.59
475.281 75.9613 8228.59
503.83 79.4928 8228.59
497.75 77.5153 8228.59
496.545 76.3125 8228.59
517.892 78.535 8228.59
678.574 101.516 8228.59
1081.66 159.611 8228.59
1129.91 164.426 8228.59
1136.67 163.093 8228.59
1132.29 160.158 8228.59
1133.72 158.052 8228.59
1139.8 156.579 8228.59
1141.65 154.513 8228.59
1140.6 152.051 8228.59
1144.8 150.286 8228.59
1137.85 147.063 8228.59
1139.69 144.988 8228.59
1140.9 142.924 8228.59
1142.29 140.783 8228.59
1140.34 138.232 8228.59
1138.88 135.747 8228.59
1143.49 133.982 8228.59
1138.97 131.148 8228.59
1136.94 128.614 8228.59
1136.69 126.288 8228.59
1138.12 124.147 8228.59
1137.06 121.735 8228.59
1139.42 119.686 8228.59
1142.95 117.751 8228.59
1137.65 114.909 8228.59
1140.99 112.945 8228.59
1141.33 110.679 8228.59
1140.12 108.264 8228.59
1142.45 106.184 8228.59
1140.61 103.716 8228.59
1141.31 101.483 8228.59
1144.13 99.431 8228.59
1144.63 97.1728 8228.59
1139.97 94.4845 8228.59
1142.58 92.4047 8228.59
1138.96 89.8234 8228.59
1139.2 87.5539 8228.59
1139.25 85.2698 8228.59
1142.78 83.2401 8228.59
1143.57 81.0024 8228.59
1139.74 78.4442 8228.59
1145.63 76.5518 8228.59
1140.11 73.8963 8228.59
1144.43 71.8823 8228.59
1145.32 69.6426 8228.59
1144.09 67.2749 8228.59
1148.52 65.235 8228.59
1144.91 62.7365 8228.59
1145.59 60.48 8228.59
1144.09 58.1101 8228.59
1145.7 55.8988 8228.59
1147.43 53.687 8228.59
1144.79 51.2729 8228.59
1142.89 48.9015 8228.59
1146.36 46.853 8228.59
1147.01 44.5859 8228.59
1144.6 42.2035 8228.59
1150.24 40.1119 8228.59
1145.07 37.6427 8228.59
1151.2 35.5434 8228.59
1147.71 33.142 8228.59
1146.46 30.8151 8228.59
1148.21 28.5679 8228.59
1148.45 26.2796 8228.59
1145.31 23.9199 8228.59
1148.61 21.6944 8228.59
1149.46 19.4147 8228.59
1150.75 17.1382 8228.59
1146.28 14.7825 8228.59
1146.87 12.4999 8228.59
1145.14 10.1944 8228.59
1144.6 7.90402 8228.59
1142.8 5.60974 8228.59
1148.25 3.34379 8228.59
1150.31 1.05302 8228.59
1148.87 -1.2422 8228.59
1146.06 -3.52745 8228.59
1145.67 -5.81382 8228.59
1149.47 -8.12828 8228.59
1152.83 -10.454 8228.59
1149.05 -12.7143 8228.59
1144.78 -14.953 8228.59
1148.99 -17.3027 8228.59
1150.33 -19.6202 8228.59
1153.42 -21.9765 8228.59
1142.43 -24.0493 8228.59
1146.63 -26.4282 8228.59
1146.52 -28.716 8228.59
1146.83 -31.0153 8228.59
1149.89 -33.3958 8228.59
1149.2 -35.6723 8228.59
